station_distance,station_label,x,y,curvature,predicted_speed_mph,risk_score
140.7991971287186,Sta 1+40,136.42048978291345,15.742914251607793,0.01999999999999154,40,20.27272727271881
141.81917705693655,Sta 1+41,137.1117061502135,16.49296690812202,0.020000000000004996,25,20.545454545459542
142.83915698515452,Sta 1+42,137.78747871771293,17.25696330273575,0.020000000000004726,25,20.545454545459272
143.85913691337248,Sta 1+43,138.4475262669681,18.034585503222427,0.020000000000000663,25,20.54545454545521
144.87911684159045,Sta 1+44,139.0915741234015,18.825509907063324,0.020000000000001104,25,20.54545454545565
145.8990967698084,Sta 1+45,139.71935427060563,19.629407376112628,0.01999999999999938,40,20.27272727272665
146.91907669802637,Sta 1+46,140.3306054618765,20.445943373566173,0.01999999999999914,40,20.272727272726414
147.93905662624434,Sta 1+47,140.92507332892967,21.274778103176832,0.020000000000000743,25,20.54545454545529
148.9590365544623,Sta 1+48,141.50251048775402,22.11556665065853,0.019999999999995955,40,20.272727272723227
149.97901648268027,Sta 1+49,142.06267664155905,22.967959127220123,0.019999999999994345,40,20.272727272721617
150.99899641089823,Sta 1+50,142.60533868077283,23.831600815169395,0.020000000000007852,25,20.5454545454624
152.0189763391162,Sta 1+52,143.13027078004905,24.706132315526585,0.020000000000009125,25,20.54545454546367
153.03895626733416,Sta 1+53,143.6372544922428,25.591189697585932,0.019999999999989772,40,20.272727272717045
154.05893619555212,Sta 1+54,144.12607883931605,26.48640465036316,0.01999999999999279,40,20.272727272720065
155.07891612377009,Sta 1+55,144.5965404001347,27.39140463586571,0.02000000000000659,25,20.545454545461137
156.09889605198805,Sta 1+56,145.04844339512096,28.305813044122093,0.01999999999999951,40,20.272727272726783
157.118875980206,Sta 1+57,145.48159976772592,29.229249349905682,0.019999999999998925,40,20.272727272726197
158.13885590842398,Sta 1+58,145.89582926268798,30.16132927108788,0.0200000000000069,25,20.545454545461446
159.15883583664194,Sta 1+59,146.2909595010449,31.101664928554676,0.019999999999999424,40,20.272727272726698
160.17881576485988,Sta 1+60,146.66682605186833,32.049865007620056,0.019999999999997038,40,20.27272727272431
161.19879569307784,Sta 1+61,147.02327250069058,33.00553492086916,0.01999999999999846,40,20.272727272725735
162.2187756212958,Sta 1+62,147.3601505145955,33.96827697236322,0.019999999999995684,40,20.272727272722957
163.23875554951377,Sta 1+63,147.6773199039464,34.937690523138286,0.020000000000005642,25,20.54545454546019
164.25873547773173,Sta 1+64,147.97464868072487,35.913372157928514,0.020000000000001968,25,20.545454545456515
165.2787154059497,Sta 1+65,148.252013113457,36.89491585304489,0.0199999999999994,40,20.272727272726673
166.29869533416766,Sta 1+66,148.50929777870323,37.88191314533938,0.02000000000000099,25,20.545454545455534
167.31867526238563,Sta 1+67,148.74639560909117,38.873953302184276,0.01999999999999421,40,20.272727272721482
168.3386551906036,Sta 1+68,148.96320793787106,39.87062349239595,0.019999999999999175,40,20.27272727272645
169.35863511882155,Sta 1+69,149.15964453997515,40.87150895803192,0.020000000000000375,25,20.545454545454923
170.37861504703952,Sta 1+70,149.33562366956446,41.87619318698971,0.02000000000000668,25,20.545454545461226
171.39859497525748,Sta 1+71,149.49107209404664,42.884258086335734,0.02000000000000112,25,20.54545454545567
172.41857490347545,Sta 1+72,149.62592512455137,43.895284156292,0.01999999999999159,40,20.272727272718864
173.4385548316934,Sta 1+73,149.7401266428502,44.90885066480823,0.020000000000005548,25,20.545454545460096
174.45853475991137,Sta 1+74,149.83362912470966,45.92453582264684,0.02000000000000002,25,20.545454545454568
175.47851468812934,Sta 1+75,149.90639365966834,46.94191695890786,0.01999999999999601,40,20.272727272723284
176.4984946163473,Sta 1+76,149.95838996722915,47.96057069692072,0.020000000000004795,25,20.545454545459343
177.51847454456527,Sta 1+77,149.98959640946032,48.98007313042973,0.012500260116824221,40,12.772987389551494
178.53845447278323,Sta 1+78,150.0,50.0,0.9508663022357239,25,951.4117567811784
178.53845447278323,Sta 1+78,150.0,50.0,0.9996303248658209,25,1000.1757794112755
179.54855548288424,Sta 1+79,151.010101010101,50.0,0.0,55,0.0
180.55865649298525,Sta 1+80,152.02020202020202,50.0,0.0,55,0.0
181.56875750308626,Sta 1+81,153.03030303030303,50.0,0.0,55,0.0
182.57885851318727,Sta 1+82,154.04040404040404,50.0,0.0,55,0.0
183.58895952328828,Sta 1+83,155.05050505050505,50.0,0.0,55,0.0
184.5990605333893,Sta 1+84,156.06060606060606,50.0,0.0,55,0.0
185.6091615434903,Sta 1+85,157.07070707070707,50.0,0.0,55,0.0
186.6192625535913,Sta 1+86,158.08080808080808,50.0,0.0,55,0.0
187.62936356369232,Sta 1+87,159.0909090909091,50.0,0.0,55,0.0
188.63946457379333,Sta 1+88,160.1010101010101,50.0,0.0,55,0.0
189.64956558389434,Sta 1+89,161.11111111111111,50.0,0.0,55,0.0
190.65966659399535,Sta 1+90,162.12121212121212,50.0,0.0,55,0.0
191.66976760409636,Sta 1+91,163.13131313131314,50.0,0.0,55,0.0
192.67986861419737,Sta 1+92,164.14141414141415,50.0,0.0,55,0.0
193.68996962429839,Sta 1+93,165.15151515151516,50.0,0.0,55,0.0
